No,Latitude,Longitude,Altitude,Date,Time
107,45.893484,-77.273207,149.6,2013/08/10,09:54:16
108,45.893086,-77.272116,149.1,2013/08/10,09:54:32
109,45.892678,-77.270976,149.6,2013/08/10,09:54:50
110,45.892252,-77.269792,149.6,2013/08/10,09:55:07
111,45.891786,-77.268468,148.2,2013/08/10,09:55:24
112,45.891399,-77.267425,147.2,2013/08/10,09:55:37
113,45.890983,-77.266427,147.7,2013/08/10,09:55:51
114,45.890510,-77.265358,148.2,2013/08/10,09:56:07
115,45.890013,-77.264277,148.7,2013/08/10,09:56:23
116,45.889488,-77.263277,148.2,2013/08/10,09:56:38
117,45.888949,-77.262270,148.2,2013/08/10,09:56:54
118,45.888732,-77.261889,147.7,2013/08/10,09:57:00
119,45.888695,-77.261829,147.7,2013/08/10,09:57:01
120,45.888175,-77.261004,147.7,2013/08/10,09:57:15
121,45.888136,-77.260949,147.7,2013/08/10,09:57:16
122,45.887512,-77.260001,148.7,2013/08/10,09:57:33
123,45.887440,-77.259892,148.7,2013/08/10,09:57:35
124,45.887405,-77.259840,148.7,2013/08/10,09:57:36
125,45.886917,-77.259166,149.1,2013/08/10,09:57:49
126,45.886347,-77.258400,149.1,2013/08/10,09:58:04
127,45.886076,-77.258036,149.1,2013/08/10,09:58:11
128,45.886036,-77.257986,149.1,2013/08/10,09:58:12
129,45.885949,-77.257885,149.1,2013/08/10,09:58:14
130,45.885390,-77.257170,148.7,2013/08/10,09:58:27
131,45.884757,-77.256365,148.7,2013/08/10,09:58:41
132,45.884231,-77.255672,149.6,2013/08/10,09:58:53
133,45.883881,-77.255225,149.1,2013/08/10,09:59:01
134,45.883842,-77.255173,149.1,2013/08/10,09:59:02
135,45.883800,-77.255116,149.1,2013/08/10,09:59:03
136,45.883097,-77.254191,149.6,2013/08/10,09:59:20
137,45.882508,-77.253442,150.6,2013/08/10,09:59:35
138,45.881861,-77.252584,151.1,2013/08/10,09:59:52
139,45.881179,-77.251699,151.1,2013/08/10,10:00:08
140,45.880399,-77.250686,150.6,2013/08/10,10:00:26
141,45.879707,-77.249786,151.1,2013/08/10,10:00:42
142,45.878969,-77.248820,151.1,2013/08/10,10:00:59
143,45.878380,-77.248076,151.1,2013/08/10,10:01:12
144,45.877860,-77.247405,150.6,2013/08/10,10:01:24
145,45.877368,-77.246768,151.5,2013/08/10,10:01:36
146,45.876783,-77.246025,150.1,2013/08/10,10:01:50
147,45.876119,-77.245162,151.1,2013/08/10,10:02:06
148,45.875502,-77.244348,150.6,2013/08/10,10:02:22
149,45.875152,-77.243903,150.6,2013/08/10,10:02:31
150,45.874548,-77.243141,151.1,2013/08/10,10:02:46
151,45.873996,-77.242435,150.6,2013/08/10,10:02:59
152,45.873292,-77.241483,151.1,2013/08/10,10:03:16
153,45.872630,-77.240623,150.6,2013/08/10,10:03:32
154,45.871866,-77.239654,150.1,2013/08/10,10:03:48
155,45.871024,-77.238541,149.6,2013/08/10,10:04:05
156,45.870228,-77.237512,149.1,2013/08/10,10:04:22
157,45.869330,-77.236346,149.1,2013/08/10,10:04:42
158,45.868581,-77.235382,149.1,2013/08/10,10:04:59
159,45.867824,-77.234396,149.6,2013/08/10,10:05:17
160,45.867106,-77.233479,149.6,2013/08/10,10:05:33
161,45.866303,-77.232430,150.1,2013/08/10,10:05:50
162,45.865551,-77.231452,149.6,2013/08/10,10:06:06
163,45.864836,-77.230529,150.1,2013/08/10,10:06:22
164,45.864133,-77.229635,149.6,2013/08/10,10:06:38
165,45.863467,-77.228779,149.6,2013/08/10,10:06:52
166,45.862602,-77.227633,150.1,2013/08/10,10:07:11
167,45.861758,-77.226573,149.6,2013/08/10,10:07:29
168,45.861079,-77.225536,150.1,2013/08/10,10:07:45
169,45.860406,-77.224216,150.6,2013/08/10,10:08:03
170,45.859813,-77.222818,150.6,2013/08/10,10:08:20
171,45.859339,-77.221709,150.6,2013/08/10,10:08:34
172,45.858867,-77.220599,150.6,2013/08/10,10:08:48
173,45.858365,-77.219425,150.6,2013/08/10,10:09:03
174,45.857881,-77.218294,150.1,2013/08/10,10:09:18
175,45.857356,-77.217038,149.6,2013/08/10,10:09:34
176,45.856852,-77.215858,150.1,2013/08/10,10:09:49
177,45.856736,-77.215569,149.6,2013/08/10,10:09:53
178,45.856163,-77.214227,149.1,2013/08/10,10:10:11
179,45.855720,-77.213156,149.1,2013/08/10,10:10:24
180,45.855208,-77.211921,149.1,2013/08/10,10:10:39
181,45.854749,-77.210843,149.1,2013/08/10,10:10:53
182,45.854074,-77.209256,148.2,2013/08/10,10:11:11
183,45.853397,-77.207639,147.2,2013/08/10,10:11:29
184,45.852802,-77.206235,147.2,2013/08/10,10:11:46
185,45.852326,-77.205121,147.2,2013/08/10,10:12:01
186,45.851764,-77.203781,147.2,2013/08/10,10:12:17
187,45.851144,-77.202305,146.7,2013/08/10,10:12:35
188,45.850637,-77.201116,146.3,2013/08/10,10:12:49
189,45.850096,-77.199815,144.3,2013/08/10,10:13:03
190,45.849574,-77.198619,141.4,2013/08/10,10:13:16
191,45.849240,-77.197862,139.5,2013/08/10,10:13:28
192,45.849214,-77.197805,139.5,2013/08/10,10:13:29
193,45.849112,-77.197521,139.5,2013/08/10,10:13:33
194,45.848622,-77.196350,137.1,2013/08/10,10:13:47
195,45.848013,-77.194872,133.8,2013/08/10,10:14:02
196,45.847394,-77.193409,131.8,2013/08/10,10:14:16
197,45.846713,-77.191783,128.5,2013/08/10,10:14:31
198,45.846035,-77.190198,126.6,2013/08/10,10:14:47
199,45.845359,-77.188594,125.1,2013/08/10,10:15:05
200,45.844750,-77.187034,125.1,2013/08/10,10:15:22
201,45.844330,-77.185733,124.6,2013/08/10,10:15:36
202,45.843991,-77.184609,124.2,2013/08/10,10:15:48
203,45.843963,-77.184523,124.2,2013/08/10,10:15:49
204,45.843557,-77.183200,124.2,2013/08/10,10:16:04
205,45.843173,-77.181935,124.2,2013/08/10,10:16:19
206,45.842760,-77.180568,124.2,2013/08/10,10:16:35
207,45.842309,-77.179063,124.2,2013/08/10,10:16:52
208,45.841842,-77.177547,123.7,2013/08/10,10:17:09
209,45.841346,-77.175875,123.2,2013/08/10,10:17:27
210,45.840908,-77.174447,122.7,2013/08/10,10:17:42
211,45.840484,-77.173069,122.7,2013/08/10,10:17:57
212,45.840079,-77.171728,123.2,2013/08/10,10:18:12
213,45.839786,-77.170554,123.2,2013/08/10,10:18:25
214,45.839531,-77.169339,123.7,2013/08/10,10:18:38
215,45.839286,-77.167799,125.1,2013/08/10,10:18:55
216,45.839155,-77.166701,125.6,2013/08/10,10:19:08
217,45.839029,-77.165448,126.1,2013/08/10,10:19:23
218,45.838969,-77.164956,126.6,2013/08/10,10:19:29
219,45.838966,-77.164873,126.6,2013/08/10,10:19:30
220,45.838869,-77.163880,126.6,2013/08/10,10:19:43
221,45.838738,-77.162700,126.6,2013/08/10,10:19:57
222,45.838525,-77.161492,126.1,2013/08/10,10:20:12
223,45.838083,-77.160034,124.2,2013/08/10,10:20:29
224,45.837571,-77.158821,123.7,2013/08/10,10:20:44
225,45.837285,-77.158245,124.2,2013/08/10,10:20:52
226,45.836675,-77.157246,125.1,2013/08/10,10:21:08
227,45.836021,-77.156216,126.1,2013/08/10,10:21:25
228,45.835494,-77.155285,126.1,2013/08/10,10:21:40
229,45.834949,-77.154002,126.6,2013/08/10,10:21:58
230,45.834536,-77.152851,126.6,2013/08/10,10:22:13
231,45.834051,-77.151548,127.0,2013/08/10,10:22:29
232,45.833601,-77.150318,127.0,2013/08/10,10:22:44
233,45.833246,-77.149212,126.1,2013/08/10,10:22:57
234,45.832826,-77.147840,125.1,2013/08/10,10:23:12
235,45.832733,-77.147571,124.6,2013/08/10,10:23:15
236,45.832388,-77.146386,124.6,2013/08/10,10:23:29
237,45.832011,-77.145115,124.6,2013/08/10,10:23:44
238,45.831643,-77.143861,123.7,2013/08/10,10:23:59
239,45.831619,-77.143779,124.2,2013/08/10,10:24:00
240,45.831242,-77.142563,123.2,2013/08/10,10:24:15
241,45.830844,-77.141296,122.7,2013/08/10,10:24:30
242,45.830355,-77.140139,122.7,2013/08/10,10:24:45
243,45.830026,-77.139429,122.7,2013/08/10,10:24:55
244,45.829837,-77.139109,122.7,2013/08/10,10:25:00
245,45.829238,-77.138194,123.7,2013/08/10,10:25:16
246,45.828741,-77.137431,124.2,2013/08/10,10:25:30
247,45.828279,-77.136734,125.1,2013/08/10,10:25:43
248,45.828125,-77.136504,126.1,2013/08/10,10:25:48
249,45.828096,-77.136457,126.6,2013/08/10,10:25:49
250,45.828067,-77.136412,126.1,2013/08/10,10:25:50
251,45.828036,-77.136364,126.6,2013/08/10,10:25:51
252,45.828002,-77.136316,126.6,2013/08/10,10:25:52
253,45.827431,-77.135499,127.0,2013/08/10,10:26:09
254,45.827012,-77.134879,127.5,2013/08/10,10:26:21
255,45.826983,-77.134819,127.5,2013/08/10,10:26:22
256,45.826952,-77.134760,127.5,2013/08/10,10:26:23
257,45.826917,-77.134708,127.5,2013/08/10,10:26:24
258,45.826882,-77.134658,128.0,2013/08/10,10:26:25
259,45.826845,-77.134604,127.5,2013/08/10,10:26:26
260,45.826627,-77.134244,127.5,2013/08/10,10:26:32
261,45.826335,-77.133678,128.0,2013/08/10,10:26:41
262,45.826304,-77.133616,127.5,2013/08/10,10:26:42
263,45.826270,-77.133553,127.5,2013/08/10,10:26:43
264,45.825935,-77.132577,127.5,2013/08/10,10:26:57
265,45.825675,-77.131592,128.0,2013/08/10,10:27:10
266,45.825441,-77.130706,128.0,2013/08/10,10:27:22
267,45.825148,-77.129621,126.6,2013/08/10,10:27:35
268,45.825082,-77.129447,126.1,2013/08/10,10:27:37
269,45.825043,-77.129373,126.1,2013/08/10,10:27:38
270,45.824434,-77.128418,128.5,2013/08/10,10:27:54
271,45.824270,-77.128105,128.9,2013/08/10,10:27:59
272,45.824258,-77.128031,128.9,2013/08/10,10:28:00
273,45.824249,-77.127957,129.4,2013/08/10,10:28:01
274,45.824235,-77.127723,128.9,2013/08/10,10:28:04
275,45.824152,-77.126490,128.5,2013/08/10,10:28:19
276,45.824056,-77.124909,128.0,2013/08/10,10:28:37
277,45.823982,-77.123680,128.5,2013/08/10,10:28:51
278,45.823929,-77.122807,128.5,2013/08/10,10:29:02
279,45.823928,-77.122750,128.0,2013/08/10,10:29:03
280,45.823910,-77.122608,128.5,2013/08/10,10:29:07
281,45.823905,-77.122594,128.5,2013/08/10,10:29:08
282,45.823904,-77.122579,128.5,2013/08/10,10:29:09
283,45.823902,-77.122568,128.5,2013/08/10,10:29:24
284,45.823880,-77.122284,128.9,2013/08/10,10:29:34
285,45.823871,-77.122108,128.5,2013/08/10,10:29:37
286,45.823864,-77.122046,128.5,2013/08/10,10:29:38
287,45.823861,-77.121982,128.5,2013/08/10,10:29:39
288,45.823857,-77.121778,128.5,2013/08/10,10:29:42
289,45.823854,-77.121708,128.5,2013/08/10,10:29:43
290,45.823849,-77.121571,128.5,2013/08/10,10:29:45
291,45.823833,-77.120666,128.5,2013/08/10,10:29:57
292,45.823848,-77.120589,128.5,2013/08/10,10:29:58
293,45.823870,-77.120513,128.5,2013/08/10,10:29:59
294,45.824005,-77.120109,127.0,2013/08/10,10:30:04
295,45.824234,-77.119396,123.7,2013/08/10,10:30:12
296,45.824481,-77.118634,120.8,2013/08/10,10:30:21
297,45.824811,-77.117544,120.3,2013/08/10,10:30:35
298,45.825213,-77.116381,119.8,2013/08/10,10:30:52
299,45.825532,-77.115350,120.3,2013/08/10,10:31:07
300,45.825862,-77.114319,120.8,2013/08/10,10:31:22
301,45.826148,-77.113501,121.3,2013/08/10,10:31:35
302,45.826177,-77.113483,121.3,2013/08/10,10:31:36
303,45.826209,-77.113490,121.3,2013/08/10,10:31:37
304,45.826241,-77.113517,120.8,2013/08/10,10:31:38
305,45.826273,-77.113549,121.3,2013/08/10,10:31:39
306,45.826703,-77.113853,120.3,2013/08/10,10:31:49
307,45.826957,-77.113999,119.8,2013/08/10,10:31:55
308,45.827068,-77.114028,119.3,2013/08/10,10:31:58
309,45.827094,-77.113998,119.8,2013/08/10,10:31:59
310,45.827112,-77.113959,119.8,2013/08/10,10:32:00
311,45.827125,-77.113925,119.8,2013/08/10,10:32:01
312,45.827143,-77.113885,119.8,2013/08/10,10:32:02
313,45.827472,-77.113297,120.3,2013/08/10,10:32:16
314,45.827802,-77.112838,121.3,2013/08/10,10:32:30
315,45.828012,-77.112508,121.3,2013/08/10,10:32:43
316,45.828113,-77.112292,121.3,2013/08/10,10:32:51
317,45.828192,-77.112041,121.3,2013/08/10,10:33:02
318,45.828297,-77.111366,120.8,2013/08/10,10:33:15
319,45.828294,-77.111198,122.2,2013/08/10,10:33:19
320,45.828396,-77.110648,123.7,2013/08/10,10:33:32
321,45.828513,-77.109799,125.6,2013/08/10,10:33:49
322,45.828611,-77.108991,126.6,2013/08/10,10:34:04
323,45.828666,-77.108602,127.5,2013/08/10,10:34:11
324,45.828799,-77.107591,126.1,2013/08/10,10:34:25
325,45.828842,-77.107211,126.1,2013/08/10,10:34:30
326,45.828988,-77.106051,125.6,2013/08/10,10:34:45
327,45.829036,-77.105705,126.1,2013/08/10,10:34:50
328,45.829047,-77.105572,126.1,2013/08/10,10:34:52
329,45.829049,-77.105503,126.1,2013/08/10,10:34:53
330,45.829057,-77.105439,126.6,2013/08/10,10:34:54
331,45.829089,-77.105205,126.6,2013/08/10,10:34:58
332,45.829096,-77.105143,126.6,2013/08/10,10:34:59
333,45.829105,-77.105082,126.6,2013/08/10,10:35:00
334,45.829113,-77.105019,126.6,2013/08/10,10:35:01
335,45.829119,-77.104955,126.6,2013/08/10,10:35:02
336,45.829129,-77.104891,126.6,2013/08/10,10:35:03
337,45.829140,-77.104829,126.6,2013/08/10,10:35:04
338,45.829155,-77.104700,126.6,2013/08/10,10:35:06
339,45.829289,-77.103657,127.5,2013/08/10,10:35:22
340,45.829315,-77.103464,127.5,2013/08/10,10:35:25
341,45.829334,-77.103281,127.5,2013/08/10,10:35:28
342,45.829342,-77.103223,127.5,2013/08/10,10:35:29
343,45.829354,-77.103105,128.0,2013/08/10,10:35:31
344,45.829406,-77.102707,128.0,2013/08/10,10:35:38
345,45.829425,-77.102515,128.0,2013/08/10,10:35:41
346,45.829473,-77.102047,127.0,2013/08/10,10:35:47
347,45.829474,-77.101965,127.0,2013/08/10,10:35:48
348,45.829461,-77.101640,126.1,2013/08/10,10:35:52
349,45.829402,-77.100788,127.0,2013/08/10,10:36:03
350,45.829398,-77.100719,126.6,2013/08/10,10:36:04
351,45.829408,-77.099839,127.5,2013/08/10,10:36:17
352,45.829443,-77.099259,127.0,2013/08/10,10:36:25
353,45.829483,-77.098337,126.6,2013/08/10,10:36:37
354,45.829309,-77.097500,126.1,2013/08/10,10:36:48
355,45.829086,-77.096658,126.1,2013/08/10,10:36:59
356,45.828730,-77.095433,126.6,2013/08/10,10:37:15
357,45.828375,-77.094397,126.6,2013/08/10,10:37:29
358,45.828105,-77.093544,125.6,2013/08/10,10:37:39
359,45.827997,-77.093327,126.6,2013/08/10,10:37:42
360,45.827953,-77.093264,126.6,2013/08/10,10:37:43
361,45.827906,-77.093213,126.6,2013/08/10,10:37:44
362,45.827858,-77.093175,126.6,2013/08/10,10:37:45
363,45.827808,-77.093151,127.0,2013/08/10,10:37:46
364,45.827757,-77.093133,126.6,2013/08/10,10:37:47
365,45.827704,-77.093122,127.0,2013/08/10,10:37:48
366,45.827653,-77.093118,127.0,2013/08/10,10:37:49
367,45.827604,-77.093119,127.0,2013/08/10,10:37:50
368,45.827179,-77.093118,128.0,2013/08/10,10:37:59
369,45.827094,-77.093128,127.5,2013/08/10,10:38:01
370,45.827051,-77.093128,128.0,2013/08/10,10:38:02
371,45.826791,-77.093147,128.0,2013/08/10,10:38:10
372,45.826753,-77.093169,128.5,2013/08/10,10:38:12
373,45.826736,-77.093157,128.5,2013/08/10,10:38:13
374,45.826713,-77.093142,128.5,2013/08/10,10:38:14
375,45.826686,-77.093138,128.0,2013/08/10,10:38:15
376,45.826656,-77.093144,128.0,2013/08/10,10:38:16
377,45.826624,-77.093146,128.0,2013/08/10,10:38:17
378,45.826591,-77.093150,128.5,2013/08/10,10:38:18
379,45.826381,-77.093013,128.9,2013/08/10,10:38:25
380,45.826341,-77.092898,128.5,2013/08/10,10:38:27
381,45.826294,-77.092784,128.9,2013/08/10,10:38:29
382,45.826014,-77.091886,128.5,2013/08/10,10:38:43
383,45.825748,-77.091052,128.9,2013/08/10,10:38:55
384,45.825405,-77.089968,128.9,2013/08/10,10:39:10
385,45.825042,-77.088775,128.5,2013/08/10,10:39:26
386,45.825022,-77.088705,128.9,2013/08/10,10:39:27
387,45.824930,-77.088442,128.9,2013/08/10,10:39:31
388,45.824655,-77.087505,128.5,2013/08/10,10:39:44
389,45.824313,-77.086459,128.0,2013/08/10,10:39:58
390,45.823980,-77.085613,128.5,2013/08/10,10:40:11
391,45.823643,-77.084945,128.5,2013/08/10,10:40:24
392,45.823573,-77.084784,128.5,2013/08/10,10:40:27
393,45.823559,-77.084737,128.5,2013/08/10,10:40:28
394,45.823547,-77.084695,128.5,2013/08/10,10:40:29
395,45.823533,-77.084657,128.9,2013/08/10,10:40:30
396,45.823516,-77.084620,128.5,2013/08/10,10:40:31
397,45.823391,-77.084223,128.5,2013/08/10,10:40:38
398,45.823363,-77.084159,128.5,2013/08/10,10:40:39
399,45.822994,-77.083308,128.0,2013/08/10,10:40:52
400,45.822511,-77.082575,129.4,2013/08/10,10:41:05
401,45.821933,-77.081902,128.9,2013/08/10,10:41:20
402,45.821333,-77.081219,129.9,2013/08/10,10:41:34
403,45.820479,-77.080340,129.9,2013/08/10,10:41:53
404,45.819885,-77.079726,130.9,2013/08/10,10:42:07
405,45.819307,-77.079072,131.4,2013/08/10,10:42:20
406,45.818675,-77.078403,131.8,2013/08/10,10:42:33
407,45.817934,-77.077589,131.8,2013/08/10,10:42:48
408,45.817207,-77.076842,131.8,2013/08/10,10:43:02
409,45.816600,-77.076232,131.8,2013/08/10,10:43:14
410,45.816061,-77.075619,131.4,2013/08/10,10:43:25
411,45.815340,-77.074856,131.4,2013/08/10,10:43:39
412,45.814560,-77.074015,131.8,2013/08/10,10:43:54
413,45.813931,-77.073379,131.4,2013/08/10,10:44:06
414,45.813227,-77.072592,131.8,2013/08/10,10:44:20
415,45.812504,-77.071822,131.4,2013/08/10,10:44:34
416,45.811690,-77.070979,130.9,2013/08/10,10:44:49
417,45.811479,-77.070767,129.9,2013/08/10,10:44:53
418,45.811427,-77.070743,130.4,2013/08/10,10:44:54
419,45.811374,-77.070742,129.9,2013/08/10,10:44:55
420,45.811326,-77.070761,129.9,2013/08/10,10:44:56
421,45.811290,-77.070792,129.9,2013/08/10,10:44:57
422,45.811263,-77.070821,129.9,2013/08/10,10:44:58
423,45.811242,-77.070844,130.4,2013/08/10,10:44:59
424,45.811222,-77.070863,130.4,2013/08/10,10:45:00
425,45.811205,-77.070887,130.4,2013/08/10,10:45:01
426,45.811194,-77.070913,130.9,2013/08/10,10:45:02
427,45.811185,-77.070938,130.9,2013/08/10,10:45:03
428,45.811175,-77.070961,130.9,2013/08/10,10:45:04
429,45.811148,-77.070959,130.4,2013/08/10,10:45:14
430,45.811148,-77.070959,130.4,2013/08/10,10:45:32
431,45.811147,-77.070958,130.4,2013/08/10,10:45:55
432,45.811147,-77.070958,130.9,2013/08/10,10:46:19
433,45.811146,-77.070956,130.9,2013/08/10,10:46:45
434,45.811147,-77.070954,130.9,2013/08/10,10:47:10
435,45.811147,-77.070954,130.9,2013/08/10,10:47:32
436,45.811147,-77.070950,131.4,2013/08/10,10:47:54
437,45.811147,-77.070950,131.4,2013/08/10,10:48:24
438,45.811149,-77.070948,131.8,2013/08/10,10:48:45
439,45.811149,-77.070948,131.8,2013/08/10,10:49:03
440,45.811149,-77.070947,131.8,2013/08/10,10:49:16
441,45.811149,-77.070947,131.8,2013/08/10,10:49:41
442,45.811150,-77.070948,132.3,2013/08/10,10:50:15
443,45.811146,-77.070947,132.3,2013/08/10,10:50:51
444,45.811152,-77.070944,131.8,2013/08/10,10:51:26
445,45.811153,-77.070945,131.8,2013/08/10,10:51:50
446,45.811146,-77.070959,131.4,2013/08/10,10:51:59
447,45.811146,-77.070959,131.8,2013/08/10,10:52:26
448,45.811146,-77.070958,131.8,2013/08/10,10:52:55
449,45.811145,-77.070960,131.8,2013/08/10,10:53:20
450,45.811145,-77.070960,131.4,2013/08/10,10:53:45
451,45.811151,-77.070937,131.8,2013/08/10,10:54:03
452,45.811146,-77.070939,131.4,2013/08/10,10:54:17
453,45.811148,-77.070925,130.9,2013/08/10,10:54:37
454,45.811148,-77.070925,131.4,2013/08/10,10:55:08
455,45.811148,-77.070919,131.8,2013/08/10,10:55:40
456,45.811149,-77.070920,131.4,2013/08/10,10:56:19
457,45.811151,-77.070911,131.4,2013/08/10,10:56:53
458,45.811152,-77.070913,131.4,2013/08/10,10:57:27
459,45.811152,-77.070919,130.9,2013/08/10,10:57:58
460,45.811152,-77.070919,131.4,2013/08/10,10:58:23
461,45.811154,-77.070919,130.9,2013/08/10,10:58:39
462,45.811154,-77.070919,131.4,2013/08/10,10:58:57
463,45.811159,-77.070920,131.8,2013/08/10,10:59:13
464,45.811159,-77.070920,131.4,2013/08/10,10:59:31
465,45.811159,-77.070920,131.4,2013/08/10,10:59:46
